"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU","year"
"1",1,1,"Graham, SA",1,"Univ Michigan, Sch Forestry & Conservat, Ann Arbor, MI USA.","univ michigan",NA,NA,"ann arbor","mi","usa",NA,NA,NA,"WOS:000200151400001",1,"J","1941","ECOLOGICAL SOC AMER",1941
"2",2,2,"De Bach, P",1,"Univ Calif, Citrus Expt Stn, Riverside, CA USA.","univ calif",NA,NA,"riverside","ca","usa",NA,NA,NA,"WOS:000200151400002",2,"J","1941","ECOLOGICAL SOC AMER",1941
"3",3,3,"Smith, HS",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000200151400002",2,"J","1941","ECOLOGICAL SOC AMER",1941
"4",4,4,"Daubenmire, RF",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000200151400003",3,"J","1941","ECOLOGICAL SOC AMER",1941
"5",5,5,"Young, RT",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000200151400004",4,"J","1941","ECOLOGICAL SOC AMER",1941
"6",6,6,"Allred, BW",1,"Soil Conservat Serv, Lincoln, NE USA.","soil conservat serv",NA,NA,"lincoln","ne","usa",NA,NA,NA,"WOS:000200151400005",5,"J","1941","ECOLOGICAL SOC AMER",1941
"7",7,31,"Tolstead, WL",1,"Univ Nebraska, Conservat & Survey Div, Lincoln, NE USA.","univ nebraska",NA,NA,"lincoln","ne","usa",NA,NA,NA,"WOS:000200151400006",6,"J","1941","ECOLOGICAL SOC AMER",1941
"8",8,8,"White, DP",1,"Univ Wisconsin, Soil Dept, Madison, WI USA.","univ wisconsin",NA,NA,"madison","wi","usa",NA,NA,NA,"WOS:000200151400007",7,"J","1941","ECOLOGICAL SOC AMER",1941
"9",9,9,"Greenwood",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000200151400008",8,"J","1941","ECOLOGICAL SOC AMER",1941
"10",10,10,"Olson, JB",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000200151400009",9,"J","1941","ECOLOGICAL SOC AMER",1941
"11",11,11,"Schechtman, AM",1,"Univ Calif, Dept Zool, Los Angeles, CA USA.","univ calif",NA,NA,"los angeles","ca","usa",NA,NA,NA,"WOS:000200151400009",9,"J","1941","ECOLOGICAL SOC AMER",1941
"12",12,12,"Woodbury, AM",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000200151400010",10,"J","1941","ECOLOGICAL SOC AMER",1941
