"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU","year"
"1",1,1,"Travers, SE",1,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA.","univ calif santa barbara","dept ecol evolut & marine biol","93106","santa barbara","ca","usa",NA,NA,NA,"WOS:000083009400025",1,"J","1999","ECOLOGICAL SOC AMER",1999
"2",2,2,"King, DA",1,"Australian Natl Univ, Res Sch Biol Sci, Canberra, ACT 0200, Australia.","australian natl univ","res sch biol sci",NA,"canberra","act ","australia",NA,NA,NA,"WOS:000082408300013",2,"J","1999","WILEY-BLACKWELL",1999
"3",3,293,"Bazzaz, FA",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000085187900011",3,"J","1999","WILEY",1999
"4",4,520,"Thomas, SC",1,"Harvard Univ, Dept Organism & Evolutionary Biol, Cambridge, MA 02138 USA.","harvard univ","dept organism & evolutionary biol","02138","cambridge","ma","usa",NA,NA,NA,"WOS:000085187900011",3,"J","1999","WILEY",1999
"5",5,5,"Moilanen, A",1,"Univ Helsinki, Dept Ecol & Systemat, Div Populat Biol, FIN-00014 Helsinki, Finland.","univ helsinki","dept ecol & systemat","00014","f hki",NA,"finland",NA,"A-5005-2011",NA,"WOS:000082154300024",4,"J","1999","ECOLOGICAL SOC AMER",1999
"6",6,6,"Gould, FL",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000082154300028",5,"J","1999","ECOLOGICAL SOC AMER",1999
"7",7,7,"Sisterson, MS",1,"N Carolina State Univ, Dept Entomol, Raleigh, NC 27695 USA.","n carolina state univ","dept entomol","27695","raleigh","nc","usa",NA,NA,NA,"WOS:000082154300028",5,"J","1999","ECOLOGICAL SOC AMER",1999
"8",8,8,"Linder, CR",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000079036500002",6,"J","1999","WILEY",1999
"9",9,9,"Rieseberg, LH",1,"Indiana Univ, Dept Biol, Bloomington, IN 47405 USA.","indiana univ","dept biol","47405","bloomington","in","usa",NA,"B-3591-2013","0000-0002-2712-2417","WOS:000079036500002",6,"J","1999","WILEY",1999
"10",10,204,"Bertness, MD",1,"Brown Univ, Dept Ecol & Evolutionary Biol, Providence, RI 02912 USA.","brown univ","dept ecol & evolutionary biol","02912","providence","ri","usa",NA,NA,NA,"WOS:000084204100021",7,"J","1999","ECOLOGICAL SOC AMER",1999
"11",11,11,"Ingraham, AO",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000084204100021",7,"J","1999","ECOLOGICAL SOC AMER",1999
"12",12,205,"Leonard, GH",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000084204100021",7,"J","1999","ECOLOGICAL SOC AMER",1999
"13",13,13,"Levine, JM",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-2857-7904","WOS:000084204100021",7,"J","1999","ECOLOGICAL SOC AMER",1999
"14",14,14,"Schmidt, PR",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000084204100021",7,"J","1999","ECOLOGICAL SOC AMER",1999
"15",15,13,"Levine, JM",1,"Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.","univ calif berkeley","dept integrat biol","94720","berkeley","ca","usa",NA,"A-7167-2014","0000-0003-2857-7904","WOS:000085187900027",8,"J","1999","WILEY",1999
"16",16,16,"Elser, JJ",1,"Arizona State Univ, Dept Biol, Tempe, AZ 85287 USA.","arizona state univ","dept biol","85287","tempe","az","usa",NA,NA,NA,"WOS:000082154300001",9,"J","1999","WILEY",1999
"17",17,17,"Urabe, J",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"A-6256-2012","0000-0001-5111-687X","WOS:000082154300001",9,"J","1999","WILEY",1999
"18",18,18,"Hay, ME",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"D-9752-2011","0000-0002-6130-9349","WOS:000079036500013",10,"J","1999","WILEY",1999
"19",19,228,"Stachowicz, JJ",1,"Univ N Carolina, Inst Marine Sci, Morehead City, NC 28557 USA.","univ n carolina","inst marine sci","28557","morehead city","nc","usa",NA,NA,NA,"WOS:000079036500013",10,"J","1999","WILEY",1999
"20",20,20,"Leavitt, PR",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"A-1048-2013","0000-0001-9805-9307","WOS:000078045600017",11,"J","1999","WILEY",1999
"21",21,21,"Vinebrooke, RD",1,"Univ Regina, Dept Biol, Regina, SK S4S 0A2, Canada.","univ regina","dept biol"," s4s 0a2","sk",NA,"canada",NA,"A-3766-2014","0000-0003-0497-2520","WOS:000078045600017",11,"J","1999","WILEY",1999
"22",22,22,"Freckleton, RP",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-8338-864X","WOS:000084204100015",12,"J","1999","ECOLOGICAL SOC AMER",1999
"23",23,23,"Matos, DMS",1,"Univ E Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England.","univ e anglia","sch environm sci","nr4 7tj","norwich ","norfolk","england",NA,"I-3379-2012","0000-0001-9461-2179","WOS:000084204100015",12,"J","1999","ECOLOGICAL SOC AMER",1999
"24",24,24,"Watkinson, AR",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"N-1649-2013",NA,"WOS:000084204100015",12,"J","1999","ECOLOGICAL SOC AMER",1999
"25",25,25,"Colucci, PE",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000083009400017",13,"J","1999","WILEY-BLACKWELL",1999
"26",26,35,"Fryxell, JM",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000083009400017",13,"J","1999","WILEY-BLACKWELL",1999
"27",27,27,"Wilmshurst, JE",1,"Univ Guelph, Dept Zool, Guelph, ON N1G 2W1, Canada.","univ guelph","dept zool"," n1g 2w1","on",NA,"canada",NA,NA,NA,"WOS:000083009400017",13,"J","1999","WILEY-BLACKWELL",1999
"28",28,28,"Deutschman, DH",1,"Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","princeton univ","dept ecol & evolutionary biol","08544","princeton","nj","usa",NA,NA,NA,"WOS:000082408300012",14,"J","1999","WILEY",1999
"29",29,131,"Levin, SA",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000082408300012",14,"J","1999","WILEY",1999
"30",30,30,"Pacala, SW",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000082408300012",14,"J","1999","WILEY",1999
"31",31,31,"Brooks, RJ",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000081368500021",15,"J","1999","WILEY",1999
"32",32,32,"Dix, L",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000081368500021",15,"J","1999","WILEY",1999
"33",33,33,"Falls, EA",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000081368500021",15,"J","1999","WILEY",1999
"34",34,34,"Falls, JB",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000081368500021",15,"J","1999","WILEY",1999
"35",35,35,"Fryxell, JM",1,"Univ Guelph, Dept Zool, Guelph, ON N1G 2W1, Canada.","univ guelph","dept zool"," n1g 2w1","on",NA,"canada",NA,NA,NA,"WOS:000081368500021",15,"J","1999","WILEY",1999
"36",36,36,"Strickland, MA",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000081368500021",15,"J","1999","WILEY",1999
"37",37,37,"Bersier, LF",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"G-8018-2011","0000-0001-9552-8032","WOS:000082154300019",16,"J","1999","WILEY",1999
"38",38,38,"Borcard, D",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"J-6759-2019",NA,"WOS:000082154300019",16,"J","1999","WILEY",1999
"39",39,39,"Hofer, U",1,"Nat Hist Museum, Dept Vertebrates, CH-3005 Bern, Switzerland.","nat hist museum","dept vertebrates","3005"," bern",NA,"switzerland",NA,NA,NA,"WOS:000082154300019",16,"J","1999","WILEY",1999
"40",40,40,"Arcaro, CM",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000079036500023",17,"J","1999","ECOLOGICAL SOC AMER",1999
"41",41,41,"Fraser, DF",1,"Siena Coll, Dept Biol, Loudonville, NY 12211 USA.","siena coll","dept biol","12211","loudonville","ny","usa",NA,NA,NA,"WOS:000079036500023",17,"J","1999","ECOLOGICAL SOC AMER",1999
"42",42,42,"Gilliam, JF",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"D-5605-2013",NA,"WOS:000079036500023",17,"J","1999","ECOLOGICAL SOC AMER",1999
"43",43,43,"Guillozet, PH",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000079036500023",17,"J","1999","ECOLOGICAL SOC AMER",1999
"44",44,44,"MacGowan, MP",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000079036500023",17,"J","1999","ECOLOGICAL SOC AMER",1999
"45",45,45,"Alm, J",1,"Univ Joensuu, Dept Biol, FIN-80101 Joensuu, Finland.","univ joensuu","dept biol","80101","f joensuu",NA,"finland",NA,NA,"0000-0002-1470-8849","WOS:000078045600012",18,"J","1999","ECOLOGICAL SOC AMER",1999
"46",46,46,"Martikainen, PJ",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000078045600012",18,"J","1999","ECOLOGICAL SOC AMER",1999
"47",47,47,"Nykanen, H",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000078045600012",18,"J","1999","ECOLOGICAL SOC AMER",1999
