"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU","year"
"1",1,1,"Berteaux, D.",3,"Univ Quebec, Chaire Rech Canada Conservat Ecosyst Nord, Rimouski, PQ G5L 3A1, Canada.","univ quebec","chaire rech canada conservat ecosyst nord"," g5l 3a1","pq",NA,"canada",NA,"J-3276-2016","0000-0003-2728-5985","WOS:000306829300021",1,"J","2012","WILEY",2013
"2",2,2,"Bety, J.",4,"Univ Quebec, Chaire Rech Canada Conservat Ecosyst Nord, Rimouski, PQ G5L 3A1, Canada.","univ quebec","chaire rech canada conservat ecosyst nord"," g5l 3a1","pq",NA,"canada",NA,NA,"0000-0002-8775-6411","WOS:000306829300021",1,"J","2012","WILEY",2013
"3",3,3,"Bilodeau, F.",6,"Univ Laval, Dept Biol, Quebec City, PQ G1V 0A6, Canada.","univ laval","dept biol"," g1v 0a6","pq",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
"4",4,4,"Bolduc, E.",7,"Univ Quebec, Chaire Rech Canada Conservat Ecosyst Nord, Rimouski, PQ G5L 3A1, Canada.","univ quebec","chaire rech canada conservat ecosyst nord"," g5l 3a1","pq",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
"5",5,5,"Cadieux, M. -C.",5,"Univ Laval, Dept Biol, Quebec City, PQ G1V 0A6, Canada.","univ laval","dept biol"," g1v 0a6","pq",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
"6",6,6,"Gauthier, G.",2,"Univ Laval, Dept Biol, Quebec City, PQ G1V 0A6, Canada.","univ laval","dept biol"," g1v 0a6","pq",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
"7",7,7,"Krebs, C. J.",12,"Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada.","univ british columbia","dept zool"," v6t 1z4","bc",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
"8",8,8,"Legagneux, P.",1,"Univ Laval, Dept Biol, Quebec City, PQ G1V 0A6, Canada.","univ laval","dept biol"," g1v 0a6","pq",NA,"canada",NA,NA,"0000-0002-6366-0554","WOS:000306829300021",1,"J","2012","WILEY",2013
"9",9,9,"McKinnon, L.",8,"Univ Quebec, Chaire Rech Canada Conservat Ecosyst Nord, Rimouski, PQ G5L 3A1, Canada.","univ quebec","chaire rech canada conservat ecosyst nord"," g5l 3a1","pq",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
"10",10,10,"Morissette, L.",11,"Univ Quebec, Inst Sci Mer Rimouski UQAR ISMER, Rimouski, PQ G5L 3A1, Canada.","univ quebec","inst sci mer rimouski uqar ismer"," g5l 3a1","pq",NA,"canada",NA,NA,NA,"WOS:000306829300021",1,"J","2012","WILEY",2013
